mean,lwrCL,uprCL,spo,naCount
NA,NA,NA,SPO1467,10000
1.059,0.974,1.161,SPO1468,0
1.157,0.887,1.441,SPO1469,0
0.762,0.648,0.879,SPO1470,0
1.104,0.965,1.241,SPO1471,0
1.003,0.947,1.065,SPO1472,0
0.865,0.688,1.043,SPO1473,0
0.264,0,0.474,SPO1474,185
0.956,0.851,1.054,SPO1475,0
0.394,0,0.815,SPO1476,0
0.976,0.746,1.19,SPO1477,0
0.661,0.206,1.011,SPO1478,0
0.847,0.775,0.916,SPO1479,0
1.217,0.989,1.489,SPO1480,16
0.837,0.69,0.994,SPO1481,0
0.902,0.827,0.967,SPO1482,0
0.78,0.65,0.91,SPO1483,0
0.92,0.349,1.286,SPO1484,200
0.972,0.862,1.065,SPO1485,0
0.875,0.772,0.973,SPO1486,0
NA,NA,NA,SPO1487,10000
0.983,0.915,1.067,SPO1488,0
0.908,0.841,0.974,SPO1489,0
0.925,0.867,0.979,SPO1490,0
0.872,0.765,0.996,SPO1491,0
0.893,0.834,0.951,SPO1492,0
0.981,0.893,1.061,SPO1493,0
1.126,0.876,1.37,SPO1494,0
0.812,0.606,1.019,SPO1495,0
1.034,0.982,1.099,SPO1496,0
1.036,0.928,1.142,SPO1497,0
1.062,0.999,1.126,SPO1498,0
1.019,0.908,1.126,SPO1499,0
NA,NA,NA,SPO1500,10000
0.935,0.746,1.094,SPO1501,0
1.007,0.814,1.173,SPO1502,0
0.951,0.831,1.084,SPO1503,0
0.822,0.693,1.025,SPO1505,0
0.843,0.713,0.93,SPO1506,0
0.899,0.33,1.263,SPO1507,0
0.752,0.598,0.894,SPO1508,0
0.922,0.695,1.132,SPO1510,0
1.544,1.347,1.738,SPO1511,5952
NA,NA,NA,SPO1512,10000
1.008,0.882,1.15,SPO1513,0
1.008,0.814,1.213,SPO1514,0
0.959,0.924,0.992,SPO1515,0
0.789,0.659,0.916,SPO1516,0
0.814,0.65,0.932,SPO1517,0
0.31,0,0.835,SPO1518,652
0.947,0.915,0.981,SPO1519,0
0.815,0,1.3,SPO1520,197
0.93,0.803,1.04,SPO1521,0
1.043,0.875,1.233,SPO1522,1
1.146,1.146,1.146,SPO1523,5903
0.221,0,0.888,SPO1524,3135
0.846,0.571,1.081,SPO1525,0
1.016,0.902,1.124,SPO1526,4347
0.542,0,1.155,SPO1527,190
NA,NA,NA,SPO1528,10000
0.754,0.25,1.036,SPO1529,0
0.904,0.748,1.034,SPO1530,0
1.339,1.116,1.815,SPO1531,985
0.842,0.408,1.078,SPO1532,0
0.731,0.457,0.963,SPO1533,0
0.935,0.619,1.198,SPO1534,0
0.844,0.56,1.036,SPO1535,0
0.897,0.732,1.045,SPO1536,0
NA,NA,NA,SPO1537,10000
0.861,0.548,1.088,SPO1538,0
1.004,0.897,1.132,SPO1539,0
0.888,0.754,0.996,SPO1540,0
1.28,1.251,1.296,SPO1541,4298
0.889,0.787,0.989,SPO1542,0
0.914,0.587,1.131,SPO1543,0
0.935,0.882,0.99,SPO1544,0
1.053,1.036,1.07,SPO1545,0
1.09,1.014,1.176,SPO1546,0
0.937,0.793,1.053,SPO1547,0
0.93,0.743,1.107,SPO1548,0
1.27,1.214,1.375,SPO1549,36
0.957,0.865,1.032,SPO1550,0
1.038,0.966,1.108,SPO1551,0
0.932,0.874,0.996,SPO1552,0
0.733,0.563,0.896,SPO1553,0
0.944,0.884,1.019,SPO1554,0
1.05,1.033,1.068,SPO1555,0
0.985,0.963,1.006,SPO1556,0
1.05,1.021,1.079,SPO1557,0
1.021,0.885,1.183,SPO1558,0
1.015,0.935,1.096,SPO1559,0
0.889,0.77,0.993,SPO1560,0
1.023,0.953,1.104,SPO1561,0
0.988,0.878,1.097,SPO1562,0
0.801,0,1.313,SPO1563,618
1.094,0.95,1.423,SPO1564,191
1.093,1,1.174,SPO1565,0
1.09,1.023,1.155,SPO1566,0
0.936,0.775,1.107,SPO1567,0
0.927,0.858,0.989,SPO1568,0
0.853,0.732,0.991,SPO1569,0
0.669,0.46,0.847,SPO1570,0
0.941,0.861,0.997,SPO1571,0
1.047,1.008,1.088,SPO1572,0
1.008,0.767,1.21,SPO1573,0
0.675,0.223,0.966,SPO1574,0
0.832,0.776,0.885,SPO1575,0
0.82,0.756,0.887,SPO1576,0
1.052,0.941,1.179,SPO1578,0
0.936,0.788,1.077,SPO1579,0
0.901,0.776,1.048,SPO1580,0
1.039,0.88,1.194,SPO1581,0
0.548,0.16,0.96,SPO1582,0
NA,NA,NA,SPO1583,10000
0.948,0.826,1.12,SPO1584,0
0.945,0.849,1.054,SPO1585,0
0.944,0.834,1.068,SPO1586,0
0.874,0.68,1.068,SPO1587,0
1.01,0.853,1.152,SPO1588,0
0.97,0.759,1.211,SPO1589,30
0.882,0.766,0.998,SPO1590,0
1.139,1.004,1.277,SPO1591,0
0.985,0.945,1.029,SPO1592,0
0.862,0.702,1.002,SPO1593,0
1.064,0.874,1.221,SPO1594,0
0.721,0,1.048,SPO1595,645
0.976,0.742,1.214,SPO1596,0
0.979,0.833,1.186,SPO1597,0
1.023,0.796,1.249,SPO1598,0
0.961,0.865,1.055,SPO1599,0
0.792,0.567,0.985,SPO1600,0
0.966,0.883,1.056,SPO1601,0
0.662,0,0.999,SPO1602,201
0.42,0,0.759,SPO1603,3189
0.458,0.117,0.797,SPO1604,0
0.947,0.81,1.067,SPO1605,0
0.846,0.753,0.919,SPO1606,0
0.938,0.808,1.054,SPO1607,0
0.946,0.824,1.068,SPO1608,0
0.908,0.866,0.948,SPO1609,0
0.989,0.889,1.078,SPO1610,0
1.132,0.771,1.619,SPO1611,0
0.915,0.836,0.987,SPO1612,0
0.842,0.473,1.044,SPO1613,3234
1.011,0.373,1.531,SPO1614,16
0.98,0.829,1.113,SPO1615,0
0.749,0.255,1.105,SPO1616,0
0.955,0.906,1.006,SPO1617,0
NA,NA,NA,SPO1618,10000
0.927,0.772,1.11,SPO1620,0
0.299,0,0.892,SPO1621,591
0.951,0.705,1.118,SPO1622,0
0.998,0.842,1.16,SPO1623,0
0.893,0.71,1.064,SPO1624,0
0.94,0.832,1.06,SPO1625,0
0.969,0.949,0.991,SPO1626,0
0.878,0,1.302,SPO1627,597
0.871,0.789,0.951,SPO1628,0
1.096,1.021,1.172,SPO1629,0
1.266,1.011,1.673,SPO1630,0
NA,NA,NA,SPO1631,10000
NA,NA,NA,SPO1632,10000
0.778,0.255,1.166,SPO1633,0
1.211,1.211,1.211,SPO1634,7669
NA,NA,NA,SPO1635,10000
1.179,0.971,1.485,SPO1636,0
1.025,0.996,1.067,SPO1638,0
0.705,0.375,1.046,SPO1639,5
1,0.939,1.066,SPO1640,0
0.978,0.893,1.057,SPO1641,0
0.924,0.721,1.052,SPO1642,0
0.898,0.732,1.082,SPO1643,0
0.946,0.875,1.023,SPO1644,0
NA,NA,NA,SPO1645,10000
1.193,1.019,1.362,SPO1646,0
0.899,0.806,0.989,SPO1647,0
0.988,0.929,1.038,SPO1648,0
1.143,1.034,1.253,SPO1649,0
0.753,0.59,0.894,SPO1651,0
0.89,0.809,0.976,SPO1652,0
0.951,0.893,1.018,SPO1655,0
1.011,0.983,1.049,SPO1656,0
0.89,0.796,0.967,SPO1657,0
0.991,0.861,1.107,SPO1658,0
0.946,0.89,1.001,SPO1659,0
0.986,0.659,1.166,SPO1660,223
NA,NA,NA,SPO1662,10000
1.028,0.962,1.096,SPO1663,0
NA,NA,NA,SPO1664,10000
NA,NA,NA,SPO1665,10000
NA,NA,NA,SPO1666,10000
0.742,0.742,0.742,SPO1667,7707
0.967,0.897,1.047,SPO1668,0
NA,NA,NA,SPO1670,10000
NA,NA,NA,SPO1671,10000
NA,NA,NA,SPO1673,10000
NA,NA,NA,SPO1674,10000
NA,NA,NA,SPO1675,10000
0.994,0.946,1.05,SPO1676,0
0.293,0,0.675,SPO1677,0
0.86,0.706,1.013,SPO1678,0
0.984,0.887,1.077,SPO1679,0
NA,NA,NA,SPO1680,10000
0.991,0.95,1.045,SPO1681,0
0.988,0.86,1.093,SPO1682,0
0.937,0.792,1.087,SPO1683,0
NA,NA,NA,SPO1684,10000
1.038,0.928,1.125,SPO1685,0
1.013,0.873,1.158,SPO1686,0
1.037,1.012,1.062,SPO1687,0
0.997,0.931,1.075,SPO1688,0
1.014,0.964,1.064,SPO1689,0
0.992,0.944,1.042,SPO1690,0
NA,NA,NA,SPO1691,10000
NA,NA,NA,SPO1692,10000
1.054,1.04,1.066,SPO1693,0
1.028,0.99,1.064,SPO1694,0
1.003,0.96,1.044,SPO1695,0
0.991,0.927,1.053,SPO1696,0
0.907,0.875,0.938,SPO1697,0
0.913,0.789,1.05,SPO1698,0
1.129,1.044,1.191,SPO1699,0
0.997,0.954,1.04,SPO1700,0
0.982,0.915,1.057,SPO1701,0
1.014,0.988,1.04,SPO1702,0
0.952,0.916,0.994,SPO1703,0
0.944,0.878,1.01,SPO1704,0
0.911,0.863,0.956,SPO1705,0
0.972,0.871,1.086,SPO1707,0
0.984,0.915,1.07,SPO1707a,0
0.981,0.757,1.218,SPO1708,50
1.002,0.929,1.074,SPO1709,0
0.921,0.811,1.02,SPO1710,0
0.866,0.797,0.924,SPO1711,0
NA,NA,NA,SPO1712,10000
0.931,0.679,1.166,SPO1713,49
0.977,0.918,1.034,SPO1714,0
0.837,0.3,1.187,SPO1715,1
0.928,0.836,1.015,SPO1716,0
0.758,0.528,0.942,SPO1717,0
0.92,0.891,0.949,SPO1718,0
0.878,0.615,1.112,SPO1719,0
0.88,0.706,1.061,SPO1720,0
0.974,0.814,1.132,SPO1721,0
0.717,0.259,1.102,SPO1722,0
1.023,0.972,1.072,SPO1723,0
1.035,0.909,1.17,SPO1724,0
1.089,0.99,1.187,SPO1725,0
0.892,0.303,1.252,SPO1727,0
1.083,0.906,1.278,SPO1728,0
0,0,0,SPO1729,0
NA,NA,NA,SPO1732,10000
NA,NA,NA,SPO1733,10000
0,0,0,SPO1734,0
0,0,0,SPO1735,592
0.954,0.864,1.046,SPO1736,0
0.48,0,1.032,SPO1737,41
1.024,0.556,1.243,SPO1738,8
NA,NA,NA,SPO1739,10000
1.026,0.925,1.148,SPO1740,0
1.026,0.942,1.114,SPO1741,0
1.017,0.954,1.087,SPO1742,0
1.045,0.934,1.154,SPO1743,0
0.978,0.906,1.05,SPO1744,0
0.831,0.51,1.096,SPO1745,0
0.905,0.844,0.96,SPO1746,0
0.66,0.419,1.098,SPO1747,2187
1.141,0.454,1.484,SPO1748,87
0.989,0.888,1.075,SPO1749,4332
NA,NA,NA,SPO1750,10000
1.035,0.965,1.116,SPO1751,0
0,0,0,SPO1752,3186
NA,NA,NA,SPO1754,10000
0.919,0.846,0.996,SPO1755,0
1.107,1.063,1.145,SPO1756,0
1.021,0.981,1.061,SPO1757,0
NA,NA,NA,SPO1758,10000
NA,NA,NA,SPO1759,10000
NA,NA,NA,SPO1760,10000
1.047,0.979,1.129,SPO1761,0
1.078,1.03,1.123,SPO1762,0
0,0,0,SPO1763,3175
0.981,0.927,1.05,SPO1764,0
0.981,0.832,1.125,SPO1765,0
0.998,0.876,1.116,SPO1766,0
0.851,0.3,1.245,SPO1767,0
1.083,0.96,1.222,SPO1769,0
0.976,0.835,1.117,SPO1770,0
0.992,0.859,1.119,SPO1771,0
1.188,1.086,1.302,SPO1772,0
0.958,0.868,1.066,SPO1773,0
0.936,0.836,1.04,SPO1774,0
0.918,0.867,0.976,SPO1775,0
1.05,0.987,1.115,SPO1776,0
1.07,1.038,1.102,SPO1777,0
0.923,0.764,1.087,SPO1779,0
1.118,1.046,1.186,SPO1780,0
1.138,1.081,1.189,SPO1781,0
1.055,0.966,1.14,SPO1782,0
1.029,0.983,1.075,SPO1783,0
0.724,0.237,1.079,SPO1784,0
0.995,0.935,1.044,SPO1785,0
0.944,0.869,1.02,SPO1786,0
1.08,1.027,1.129,SPO1787,0
1.105,0.951,1.245,SPO1788,0
0.996,0.851,1.143,SPO1789,0
1.008,0.949,1.073,SPO1790,0
1.075,0.94,1.205,SPO1791,0
0.923,0.704,1.164,SPO1792,0
0.974,0.863,1.079,SPO1793,0
0.958,0.852,1.08,SPO1794,0
0.608,0,0.913,SPO1795,44
0.958,0.906,1.004,SPO1796,0
0.949,0.807,1.07,SPO1798,0
0.307,0,0.849,SPO1799,3202
0.975,0.899,1.045,SPO1800,0
0.931,0.856,0.996,SPO1801,0
NA,NA,NA,SPO1803,10000
1.019,0.894,1.124,SPO1804,0
NA,NA,NA,SPO1805,10000
0.989,0.941,1.045,SPO1806,0
1.211,1.107,1.314,SPO1807,3168
0.919,0.753,1.108,SPO1808,0
0.95,0.877,1.016,SPO1809,0
0.886,0.708,1.001,SPO1810,0
0.968,0.894,1.037,SPO1812,0
0.962,0.868,1.035,SPO1813,0
1,0.941,1.061,SPO1814,0
0.964,0.92,1.004,SPO1815,0
0.967,0.923,1.012,SPO1816,0
0.859,0.491,1.147,SPO1817,0
0.895,0.828,0.971,SPO1818,0
1.384,0.972,1.752,SPO1819,13
0.946,0.861,1.016,SPO1820,0
NA,NA,NA,SPO1821,10000
1.004,0.886,1.135,SPO1822,0
1.132,0.892,1.421,SPO1823,0
0.741,0.741,0.741,SPO1824,7724
0.83,0.655,0.965,SPO1825,0
1.089,0.994,1.193,SPO1826,0
NA,NA,NA,SPO1827,10000
0.927,0.83,1.03,SPO1828,0
0.942,0.646,1.209,SPO1829,4
1.148,1.031,1.292,SPO1830,0
1.118,1.03,1.223,SPO1831,0
0.993,0.953,1.034,SPO1832,0
1.027,0.975,1.084,SPO1833,0
1.017,0.964,1.066,SPO1834,0
1.123,1.026,1.225,SPO1835,0
0.996,0.942,1.05,SPO1836,0
0.937,0.894,0.979,SPO1837,0
0.941,0.81,1.064,SPO1838,0
0.894,0.805,0.975,SPO1839,0
0.962,0.881,1.037,SPO1840,0
1.022,0.979,1.074,SPO1841,0
0.429,0,0.959,SPO1842,3113
1.004,0.806,1.217,SPO1843,0
0.522,0,1.418,SPO1844,374
0.951,0.867,1.025,SPO1845,0
1.01,0.922,1.106,SPO1846,0
1.023,0.974,1.069,SPO1847,0
0.891,0.794,0.974,SPO1848,0
0.899,0.768,1.036,SPO1849,0
0.956,0.769,1.148,SPO1850,0
0.78,0.256,1.132,SPO1851,0
1.055,0.981,1.112,SPO1852,0
1.15,1.002,1.349,SPO1853,0
1.078,0.991,1.169,SPO1854,0
1.101,1.023,1.171,SPO1855,0
1.034,0.783,1.267,SPO1856,0
0.91,0.793,1.026,SPO1857,0
0.338,0,0.716,SPO1858,0
0.952,0.816,1.056,SPO1859,38
1.056,1.015,1.093,SPO1860,0
0.779,0.592,0.965,SPO1861,0
1.075,1.022,1.136,SPO1862,0
0.7,0.532,0.809,SPO1863,0
1.202,1.184,1.221,SPO1865,5865
1.14,1.096,1.183,SPO1866,0
NA,NA,NA,SPO1867,10000
0,0,0,SPO1868,0
0.783,0.486,1.048,SPO1869,0
0.412,0.284,0.541,SPO1870,0
1.031,0.979,1.081,SPO1871,0
1.149,1.108,1.19,SPO1872,5863
1.081,1.061,1.098,SPO1873,0
1.066,1.025,1.102,SPO1874,0
1,0.931,1.069,SPO1875,0
1.041,1.004,1.084,SPO1876,0
0.97,0.812,1.131,SPO1878,0
0.94,0.472,1.236,SPO1879,93
NA,NA,NA,SPO1880,10000
NA,NA,NA,SPO1881,10000
1.026,0.902,1.159,SPO1882,0
0.973,0.931,1.016,SPO1883,0
0,0,0,SPO1884,0
0.861,0.481,1.096,SPO1885,0
1.006,0.906,1.083,SPO1886,0
0.305,0,0.614,SPO1887,0
0.192,0,0.579,SPO1888,0
0.515,0.336,0.67,SPO1889,0
0.318,0,0.65,SPO1890,0
0.905,0.722,1.084,SPO1891,0
NA,NA,NA,SPO1892,10000
1.051,0.932,1.176,SPO1893,0
NA,NA,NA,SPO1895,10000
1.059,0.903,1.216,SPO1897,0
1.037,0.917,1.158,SPO1898,0
NA,NA,NA,SPO1899,10000
0.893,0.67,1.049,SPO1900,0
1.137,1.011,1.265,SPO1901,0
1.121,1.028,1.224,SPO1902,0
0.884,0.796,0.976,SPO1903,0
NA,NA,NA,SPO1904,10000
1.041,0.99,1.105,SPO1905,0
0.957,0.804,1.08,SPO1906,0
1.02,0.991,1.05,SPO1907,0
1.014,0.963,1.061,SPO1908,0
0.899,0.788,1.008,SPO1909,0
0.877,0.735,1.034,SPO1911,0
1.033,0.957,1.115,SPO1912,0
0.952,0.896,1.007,SPO1913,0
0.955,0.846,1.062,SPO1914,0
1.162,0.972,1.399,SPO1915,2233
1.021,0.939,1.105,SPO1916,0
0.914,0.869,0.961,SPO1917,0
1.012,0.886,1.162,SPO1918,0
1.015,0.915,1.106,SPO1919,0
0.85,0.674,1.003,SPO1920,0
1.036,0.989,1.077,SPO1921,0
1.028,0.992,1.062,SPO1922,0
1.123,1.08,1.168,SPO1923,0
1.039,1.006,1.067,SPO1925,0
1.024,1.013,1.035,SPO1926,0
1.047,1.028,1.069,SPO1927,0
1.081,1.052,1.107,SPO1928,0
1.06,0.999,1.119,SPO1929,0
NA,NA,NA,SPO1930,10000
1.15,1.068,1.241,SPO1931,0
1.058,1.028,1.086,SPO1932,0
0.978,0.898,1.05,SPO1933,0
1.051,0.987,1.122,SPO1934,0
0.979,0.928,1.035,SPO1935,0
0.968,0.925,1.019,SPO1936,0
1.04,0.918,1.14,SPO1937,0
0.911,0.869,0.949,SPO1938,0
1.017,0.978,1.055,SPO1939,0
1.077,0.918,1.268,SPO1940,0
1.051,1.021,1.079,SPO1941,0
NA,NA,NA,SPO1942,10000
1.002,0.921,1.065,SPO1943,0
0.989,0.894,1.086,SPO1944,0
NA,NA,NA,SPO1945,10000
1.003,0.969,1.039,SPO1946,0
0.979,0.914,1.046,SPO1947,0
1.059,1.017,1.096,SPO1948,0
1.038,0.997,1.094,SPO1949,0
1.031,0.997,1.063,SPO1950,0
0.951,0.886,1.017,SPO1951,0
0.993,0.833,1.172,SPO1952,0
0.816,0.252,1.204,SPO1953,0
1.021,0.69,1.306,SPO1954,0
0.724,0.243,1.03,SPO1955,0
0.929,0.835,1.025,SPO1956,0
1.035,0.967,1.109,SPO1957,0
0.828,0.511,1.107,SPO1958,0
1.011,0.905,1.119,SPO1959,0
1.014,0.966,1.046,SPO1960,0
0.997,0.857,1.122,SPO1961,0
0.766,0.575,0.942,SPO1962,0
1.018,0.958,1.076,SPO1963,0
0.949,0.883,1.013,SPO1964,0
NA,NA,NA,SPO1965,10000
1.302,1.022,1.727,SPO1966,0
0.912,0.781,1.056,SPO1967,0
1.187,1.187,1.187,SPO1968,7755
0.996,0.876,1.138,SPO1969,0
0.813,0.555,1.046,SPO1970,0
0.819,0.643,0.984,SPO1971,0
1.171,1.068,1.293,SPO1972,0
0.142,0,0.431,SPO1973,0
0.965,0.944,0.99,SPO1974,0
1.017,0.615,1.305,SPO1975,1
NA,NA,NA,SPO1976,10000
0.963,0.904,1.015,SPO1977,0
0.82,0.73,0.918,SPO1978,0
NA,NA,NA,SPO1979,10000
NA,NA,NA,SPO1980,10000
0.872,0.729,1.033,SPO1982,0
1.05,0.979,1.137,SPO1983,0
0.819,0.79,0.849,SPO1984,0
0.892,0.776,0.992,SPO1985,0
0.623,0.204,0.88,SPO1986,0
1.097,0.998,1.217,SPO1987,0
1.019,0.949,1.084,SPO1988,0
1.006,0.963,1.051,SPO1991,0
0.979,0.888,1.076,SPO1992,0
1.041,0.88,1.246,SPO1994,0
0.899,0.795,1.006,SPO1995,0
0.906,0.813,1.003,SPO1996,0
0.962,0.889,1.051,SPO1997,0
0.909,0.825,0.993,SPO1998,0
0.996,0.945,1.045,SPO1999,0
0.77,0.27,1.107,SPO2000,33
0.837,0.714,0.987,SPO2001,0
0.975,0.874,1.057,SPO2002,0
0.87,0.785,0.942,SPO2003,0
1.014,0.958,1.073,SPO2004,0
0.992,0.864,1.119,SPO2005,0
0.824,0.7,0.955,SPO2006,0
0.985,0.894,1.061,SPO2007,0
1.043,0.405,1.435,SPO2008,14
0.594,0.197,0.906,SPO2009,0
1.01,0.919,1.097,SPO2010,0
0.982,0.915,1.045,SPO2013,0
NA,NA,NA,SPO2014,10000
0.348,0,1.009,SPO2015,53
1.199,1.116,1.292,SPO2016,0
NA,NA,NA,SPO2017,10000
NA,NA,NA,SPO2018,10000
0.922,0.86,1,SPO2019,4414
0.415,0,1.088,SPO2021,2215
0.438,0,1.204,SPO2023,2289
0.141,0,0.583,SPO2024,3154
0.93,0.762,1.095,SPO2025,0
NA,NA,NA,SPO2026,10000
1.068,1.021,1.114,SPO2028,0
1.025,0.979,1.063,SPO2029,0
1.043,0.91,1.183,SPO2030,0
1.006,0.974,1.045,SPO2031,0
0.948,0.875,1.032,SPO2032,0
NA,NA,NA,SPO2033,10000
0.956,0.863,1.047,SPO2034,0
0.583,0,1.112,SPO2035,3
0.961,0.951,0.972,SPO2036,0
1.08,1.027,1.133,SPO2037,0
1.082,1.005,1.174,SPO2038,0
0.194,0,0.585,SPO2039,0
0.923,0.848,1.004,SPO2040,0
0.141,0.04,0.229,SPO2041,0
1.093,0,1.49,SPO2042,366
0.988,0.946,1.03,SPO2044,0
1.019,0.986,1.047,SPO2045,0
0.422,0.243,0.617,SPO2046,0
0,0,0,SPO2047,595
1.069,0.874,1.285,SPO2048,0
0.926,0.858,0.997,SPO2049,0
0.971,0.878,1.073,SPO2050,0
NA,NA,NA,SPO2051,10000
0.976,0.874,1.079,SPO2052,0
1.041,0.999,1.088,SPO2053,0
1.076,1.076,1.076,SPO2054,7754
1.006,0.939,1.064,SPO2055,0
NA,NA,NA,SPO2056,10000
0.876,0.81,0.943,SPO2057,0
0.929,0.865,1,SPO2058,0
0.906,0.788,1.029,SPO2059,0
1.03,0.961,1.111,SPO2060,0
1.017,0.79,1.254,SPO2061,0
0.985,0.949,1.019,SPO2062,0
1.117,1.052,1.183,SPO2063,0
1.075,1.013,1.137,SPO2064,0
1.088,0.998,1.166,SPO2065,0
0.616,0.147,1.084,SPO2066,0
0.982,0.88,1.087,SPO2067,0
0.983,0.927,1.017,SPO2068,0
0.994,0.927,1.058,SPO2069,0
0.975,0.862,1.089,SPO2070,0
1.025,0.961,1.094,SPO2071,0
1.029,0.971,1.089,SPO2072,0
1.057,1.015,1.104,SPO2073,0
0.984,0.963,1.008,SPO2074,0
1.052,1.003,1.092,SPO2075,0
NA,NA,NA,SPO2076,10000
0.995,0.838,1.121,SPO2077,0
1.059,1.059,1.059,SPO2078,7771
1.017,0.879,1.143,SPO2079,0
1.021,0.945,1.1,SPO2080,0
0.875,0.799,0.958,SPO2081,0
0.733,0,1.22,SPO2082,1508
NA,NA,NA,SPO2083,10000
0.998,0.914,1.075,SPO2084,0
NA,NA,NA,SPO2085,10000
0.903,0.848,0.962,SPO2086,0
0.331,0.079,0.593,SPO2087,0
0.391,0,0.801,SPO2088,0
0.839,0.651,1.01,SPO2089,0
NA,NA,NA,SPO2090,10000
1.018,0.925,1.109,SPO2091,0
1.107,0.904,1.36,SPO2092,0
0.925,0.788,1.088,SPO2093,0
0.941,0.821,1.062,SPO2094,0
1.019,0.91,1.108,SPO2095,0
NA,NA,NA,SPO2096,10000
0.892,0.807,0.966,SPO2097,0
0.889,0.756,1.043,SPO2098,0
0.963,0.869,1.059,SPO2099,0
1.017,0.952,1.088,SPO2100,0
0.948,0.882,1.01,SPO2101,0
NA,NA,NA,SPO2102,10000
1.088,1.043,1.129,SPO2103,0
0.957,0.894,1.026,SPO2104,0
0.952,0.845,1.059,SPO2105,0
0.971,0.896,1.04,SPO2106,0
1.056,0.962,1.14,SPO2107,0
1.077,1.043,1.111,SPO2108,0
0.734,0.281,1.042,SPO2110,0
1.04,0.906,1.177,SPO2111,0
0.802,0.578,1.041,SPO2112,0
NA,NA,NA,SPO2113,10000
0.972,0.909,1.034,SPO2116,0
0.921,0.754,1.039,SPO2117,0
1.015,0.975,1.058,SPO2118,0
0.952,0.891,1.006,SPO2119,0
1.115,1.068,1.167,SPO2120,0
0.998,0.96,1.036,SPO2121,0
1.074,0.976,1.169,SPO2122,0
1.017,0.912,1.161,SPO2123,0
0.978,0.9,1.069,SPO2124,0
0.73,0.206,1.186,SPO2125,6
NA,NA,NA,SPO2126,10000
0.714,0.235,1.048,SPO2127,0
0.89,0.781,0.996,SPO2128,0
0.991,0.417,1.298,SPO2129,6
1.036,1,1.069,SPO2130,0
NA,NA,NA,SPO2131,10000
0.998,0.959,1.039,SPO2132,0
1.046,0.968,1.114,SPO2133,0
0.986,0.9,1.069,SPO2134,0
1.183,0.968,1.394,SPO2135,40
1.037,1.009,1.066,SPO2136,0
0.823,0.662,1.021,SPO2137,0
0.895,0.546,1.174,SPO2139,39
1.042,0.961,1.119,SPO2140,0
NA,NA,NA,SPO2141,10000
1.007,0.884,1.121,SPO2142,0
0.862,0.61,1.148,SPO2143,0
0.965,0.897,1.041,SPO2144,0
0.321,0.073,0.573,SPO2145,0
0.226,0.037,0.461,SPO2146,0
0.986,0.942,1.044,SPO2147,0
1.05,0.988,1.122,SPO2148,0
0,0,0,SPO2149,0
0.098,0,0.303,SPO2150,0
0.202,0,0.608,SPO2151,0
0.837,0.748,0.944,SPO2152,0
0.97,0.892,1.048,SPO2153,0
NA,NA,NA,SPO2154,10000
0.927,0.8,1.035,SPO2155,0
NA,NA,NA,SPO2156,10000
0,0,0,SPO2157,3204
0.999,0.948,1.044,SPO2158,0
1.064,0.965,1.16,SPO2159,0
0,0,0,SPO2160,0
1.008,0.956,1.063,SPO2161,0
1.168,1.168,1.168,SPO2162,7704
0.819,0.292,1.199,SPO2163,0
0.999,0.953,1.059,SPO2164,0
NA,NA,NA,SPO2165,10000
1.073,1.031,1.121,SPO2166,0
0.999,0.949,1.038,SPO2167,0
0.641,0.543,0.715,SPO2168,0
0.453,0,0.877,SPO2169,1
0.974,0.855,1.075,SPO2170,0
1.01,0.932,1.093,SPO2171,0
0.333,0,0.781,SPO2173,36
0.955,0.708,1.243,SPO2174,0
0.98,0.924,1.03,SPO2176,0
0.94,0.807,1.077,SPO2177,0
0.955,0.868,1.03,SPO2178,0
NA,NA,NA,SPO2179,10000
1.106,1.046,1.16,SPO2180,0
NA,NA,NA,SPO2181,10000
0.778,0.589,0.935,SPO2182,0
0.906,0.794,1.016,SPO2183,0
1.052,0.939,1.166,SPO2184,0
0.967,0.894,1.028,SPO2185,0
1.073,1.013,1.124,SPO2186,0
1.04,0.973,1.113,SPO2187,0
0.935,0.737,1.135,SPO2188,0
0.979,0.947,1.013,SPO2189,0
1.125,0.914,1.28,SPO2190,2197
0.911,0.852,0.97,SPO2191,0
0.995,0.848,1.145,SPO2192,0
0.968,0.914,1.032,SPO2192a,0
0.992,0.927,1.057,SPO2193,0
0.817,0.525,1.074,SPO2194,34
0.943,0.845,1.063,SPO2195,0
1.125,1.027,1.247,SPO2196,0
0.968,0.92,1.012,SPO2197,0
0.276,0.049,0.514,SPO2198,0
NA,NA,NA,SPO2200,10000
0.858,0,1.243,SPO2201,613
0.942,0.862,1.03,SPO2202,0
1.02,0.979,1.051,SPO2203,0
0.999,0.305,1.451,SPO2204,96
0.941,0.886,1.01,SPO2205,0
0.687,0.2,1.052,SPO2206,0
0.882,0.726,1.062,SPO2207,0
0.994,0.948,1.029,SPO2208,0
1.052,0.991,1.117,SPO2209,0
0.992,0.982,1.004,SPO2210,0
1.03,0.991,1.061,SPO2211,0
0.954,0.874,1.037,SPO2212,0
1.048,0.973,1.119,SPO2213,0
0.988,0.883,1.076,SPO2213a,0
1.009,0.965,1.055,SPO2214,0
1.033,0.911,1.171,SPO2215,0
1.33,0.915,1.868,SPO2216,2305
1.02,0.98,1.052,SPO2218,0
1.062,0.941,1.171,SPO2219,0
0.955,0.902,1.007,SPO2220,0
